Source Text,Predicted Neutral Text,wmd
"the remark caused a media firestorm, with drawing vociferous opposition from western governments, especially the u.s. government under george w. bush.","The remark caused a media firestorm, drawing vociferous opposition from western governments, including the U.S. government under George W. Bush.",0.1076275247093313
"when at drinking establishments, teetotalers (or teetotallers) either abstain from drinking completely, or ostentatiously consume non-alcoholic beverages such as water, juice, tea, coffee, virgin drinks, mocktails, and alcohol-free beer.","when at drinking establishments, teetotalers (or teetotallers) either abstain from drinking completely, or consume non-alcoholic beverages such as water, juice, tea, coffee, virgin drinks, mocktails, and alcohol-free beer.",0.033431654521304775
"in the united states presidential election, 1860, abraham lincoln received only 10 percent of the state's votes, while 71 percent favored either john bell or stephen a. douglas, both of whom wanted the status quo to remain (douglas was to narrowly win the missouri vote over bellthe only state douglas carried besides new jersey) with the remaining 19 percent siding with southern democrat john c. breckinridge.","""In the United States presidential election of 1860, Abraham Lincoln received only 10 percent of the state's votes, while 71 percent favored either John Bell or Stephen A. Douglas, both of whom wanted the status quo to remain. Douglas narrowly won the Missouri vote over Bell, the only state Douglas carried besides New Jersey, with the remaining 19 percent siding with Southern Democrat John C. Breckinridge.""",0.08237021777741863
"however, the association was assessed approximately $20,000 in back taxes on the pavilion, and was the subject of two civil rights complaints due to the civil union controversy .","the association was assessed approximately $20,000 in back taxes on the pavilion, and was involved in two civil rights complaints related to the civil union controversy.",0.0820050952371294
"by saying that, he rejects the thesis of david glantz ' work , which portrays the soviet army as seriously unprepared for war.","by saying that, he rejects David Glantz's thesis that portrays the Soviet army as seriously unprepared for war.",0.11143007540721458
"while the name ginsu was created from whole cloth , becher later translated the word as meaning ""i never have to work again"".","while the name ginsu was created by becher, becher later translated the word as meaning ""i never have to work again"".",0.0908637257202731
"they carried out arrests and torture of political opponents, but were disbanded after the brutal us invasion in 1989.","they carried out arrests and torture of political opponents, but were disbanded after the U.S. invasion in 1989.",0.060738976400399554
"calzaghe was tentatively scheduled to fight former light heavyweight champion glen johnson in the featured bout of a 8 july, 2006 card at millennium stadium in cardiff, wales he was forced to withdraw from the fight when he re aggravated a hand injury , leading many to believe he ducked a fight with the dangerous johnson .",No neutral text provided,0.4237587527487462
"(notice that even the nrsv speaks of ""the record ... with its legal demands"", which seems to indicate a law code rather than a charge sheet.)",No neutral text provided,0.4089136615466236
"highly regarded by colleagues, he joined the department of the taoiseach, as finance officer in 1999.","highly regarded by colleagues, he joined the department of the taoiseach as a finance officer in 1999.",0.0
he began his career as a local dj under the moniker pauly d. one of his professional idols is the late dj am.,No neutral text provided,0.3994761879118505
"monica hesse of the washington post stated that upon discovery of the hoax, bloggers, women, gays and lesbians, and syrians were unhappy, since a blog that claimed to be one of them was written by an american straight male.","monica hesse of the washington post stated that upon discovery of the hoax, individuals across various groups expressed discontent over a blog that claimed to represent them being written by an American straight male.",0.11559550739491281
"a spin-off of filmation's he-man and the masters of the universe series, she-ra was aimed primarily at a young female audience to counterbalance he-man's popularity with young males.","a spin-off of filmation's he-man and the masters of the universe series, she-ra was aimed at a young female audience to complement he-man's popularity with young males.",0.06189782071422892
"since leaving the business world in 1989, tompkins dedicated himself to environmental activism and land conservation.","since leaving the business world in 1989, Tompkins focused on environmental activism and land conservation efforts.",0.10204897637807986
"he remained an influential supreme court judge until his death on february 13, 2016","He served as a Supreme Court judge until his passing on February 13, 2016.",0.2515778563977389
"there are now two main types of matches: safety matches (invented by hungarian chemist, jnos irinyi and strike anywhere matches.",there are now two main types of matches: safety matches invented by Hungarian chemist János Irinyi and strike anywhere matches.,0.047236917088798194
